Latitude,Longitude,Motorista,Cidade,Nota,Contrato
-23.084013462066,-47.9745483398424,Motorista 28533,Pereiras,5,3
-21.035331487655,-41.8915343284595,Motorista 28534,Natividade,8,2
-11.2785816192624,-37.7897071838368,Motorista 28535,Itabaianinha,9,1
-16.0014474391933,-44.3365716934191,Motorista 28536,Japonvar,6,2
-23.4668719768517,-46.6805863380419,Motorista 28537,São Paulo,2,3
-5.07187485694871,-35.8484530448903,Motorista 28538,Pedra Grande,8,2
-28467,-49007,Motorista 28539,Tubarão,7,1
-26.2560689449303,-51.0735082626328,Motorista 28540,Porto União,5,2
-10.4267442226407,-36.848337650298,Motorista 28541,Japoatã,4,3
-10.796202421188,-37.1650099754323,Motorista 28542,Laranjeiras,6,2
-6.62644028663616,-44.2693448066699,Motorista 28543,Pastos Bons,9,1
-8.36217284202551,-36.7009878158559,Motorista 28544,Pesqueira,8,2
-21.3565850257867,-50.2843165397629,Motorista 28545,Coroados,5,3
-28.039233684539,-49.1250658035264,Motorista 28546,Santa Rosa de Lima,4,2
-9.95588779449434,-36.3961172103871,Motorista 28547,Teotônio Vilela,5,1
-7.20079779624918,-35.6449913978566,Motorista 28548,Ingá,9,2
-7.29095220565775,-35.6084704399099,Motorista 28549,Ingá,8,3
-8186,-36705,Motorista 28550,Poção,5,3
-0.0533330440521225,-51.1756038665757,Motorista 28551,Santana,6,3
-23.4140753746026,-46.0391950607286,Motorista 28552,Guararema,8,2
-22662,-50412,Motorista 28553,Assis,5,1
-21.8973183631891,-45.5927252769457,Motorista 28554,São Gonçalo do Sapucaí,2,2
-15.939627885818,-44.8466205596911,Motorista 28555,São Francisco,6,3
-23.0283844470971,-47.1147608757005,Motorista 28556,Campinas,9,2
-3.91179800033558,-38.4578132629383,Motorista 28557,Eusébio,8,1
-19.6376538276667,-42.1091151237476,Motorista 28558,Ubaporanga,6,2
-7.23508715629557,-48.252017498015,Motorista 28559,Araguaína,9,3
-8.02205801010109,-35.0003385543813,Motorista 28560,Camaragibe,8,2
-19519,-41016,Motorista 28561,Baixo Guandu,7,1
-16.0555851459499,-48.0084300041185,Motorista 28562,Valparaíso de Goiás,4,2
-4.40438032150256,-40.3991103172291,Motorista 28563,Hidrolândia,5,3
-22.6623594760888,-45.8547019958483,Motorista 28564,Gonçalves,6,1
-7576,-40498,Motorista 28565,Araripina,9,2
-23.5276293754571,-51.085610389708,Motorista 28566,Londrina,8,3
-16.6548442840571,-49.277908802031,Motorista 28567,Goiânia,5,1
-12.5529458880715,-38.6956365728239,Motorista 28568,Santo Amaro,6,2
-7.08717942237833,-40.968060493468,Motorista 28569,Alagoinha do Piauí,9,3
-20.4001307487482,-49.972021579741,Motorista 28570,Votuporanga,8,3
-23.0960726737969,-52.4649739265427,Motorista 28571,Paranavaí,5,2
-2.53363609313957,-47.6372337341295,Motorista 28572,Ipixuna do Pará,6,1
-2.11056590080255,-56.4957332611068,Motorista 28573,Terra Santa,6,1
-26.7792606353752,-49.4101953506455,Motorista 28574,Benedito Novo,6,2
-29.1626393795005,-51.2065029144272,Motorista 28575,Caxias do Sul,6,3
-23.492138385772,-46.4622116088854,Motorista 28576,São Paulo,8,3
-7.66755580902077,-36.8784642219533,Motorista 28577,Sumé,7,2
-21.5402626991266,-49.8472023010239,Motorista 28578,Promissão,5,1
-29.1127181053153,-51.1208438873276,Motorista 28579,Caxias do Sul,8,1
-22.5326049327844,-50.9117603301987,Motorista 28580,Rancharia,4,2
-25.3485274314873,-49.1877222061143,Motorista 28581,Colombo,5,3
-24.3898952007287,-53.9316487312301,Motorista 28582,Nova Santa Rosa,8,3
-8.39022874832129,-36.9815254211415,Motorista 28583,Arcoverde,5,2
-24.3216276168816,-50.6105804443345,Motorista 28584,Telêmaco Borba,6,1
-23.4397065639489,-51.8669271469101,Motorista 28585,Sarandi,6,2
-14.1468286514278,-39.7367978095997,Motorista 28586,Itagibá,6,3
-23.1165325641625,-50.1838946342454,Motorista 28587,Barra do Jacaré,8,2
-25058,-53877,Motorista 28588,Vera Cruz do Oeste,7,1
-21.8668377399438,-47.4724602699266,Motorista 28589,Porto Ferreira,5,2
-29.9277448654166,-51.0062384605393,Motorista 28590,Gravataí,8,3
-4.21156167983997,-44.4511985778796,Motorista 28591,Alto Alegre do Maranhão,4,2
-9.1704082489011,-39.059658050536,Motorista 28592,Macururé,5,1
-22.2911310195916,-44.861919879912,Motorista 28593,Itamonte,8,2
-3.00663828849784,-60.0043201446516,Motorista 28594,Manaus,5,3
-23.3477926254266,-47.8670024871812,Motorista 28595,Tatuí,9,2
-22.5024354457849,-44.6134829521166,Motorista 28596,Itatiaia,8,1
-2.68136143684379,-47.8884816169725,Motorista 28597,Paragominas,7,2
-23.6251866817468,-46.5347385406481,Motorista 28598,Santo André,5,3
-19.377822875976,-41.3185930252063,Motorista 28599,Santa Rita do Itueto,8,3
-25.1361179351799,-50.1570940017686,Motorista 28600,Ponta Grossa,9,3
-16.7603302001948,-43.8402557373034,Motorista 28601,Montes Claros,6,2
-7.48050928115823,-35.42479276657,Motorista 28602,Macaparana,2,1
-22.8704345226281,-43.0455279350268,Motorista 28603,São Gonçalo,8,2
-26.5946280956261,-49.6290206909165,Motorista 28604,Rio Negrinho,7,3
-7.01839685440043,-35.9303140640248,Motorista 28605,Esperança,5,2
-28.6049759387962,-49.3280124664292,Motorista 28606,Cocal do Sul,4,1
-0.947002172470065,-47.3350024223314,Motorista 28607,Santarém Novo,6,2
-24.1989648342126,-53.716406822203,Motorista 28608,Palotina,9,3
-27645,-48668,Motorista 28609,Palhoça,8,2
-3.03730130195609,-59.9511051177961,Motorista 28610,Manaus,5,1
-22.9905116558068,-49.8662781715379,Motorista 28611,Ourinhos,4,2
-7.32226967811563,-39.2993617057789,Motorista 28612,Barbalha,5,3
-22.484271526336,-51.6606330871567,Motorista 28613,Estrela do Norte,9,1
-16.6971802711482,-49.2226767539964,Motorista 28614,Goiânia,8,2
-23.7235057353967,-50.7400989532456,Motorista 28615,São Jerônimo da Serra,5,3
-22.7866744995111,-45.1662540435778,Motorista 28616,Guaratinguetá,6,1
-6.09837770462018,-39.4639635086048,Motorista 28617,Acopiara,8,2
-19.6816742420191,-41.8380832672107,Motorista 28618,Caratinga,5,3
-16.9115638732905,-46.2304043769823,Motorista 28619,Dom Bosco,2,3
-18.8338065147394,-50.1377820968613,Motorista 28620,Santa Vitória,6,2
-10.9612226486203,-38.7918233871449,Motorista 28621,Tucano,9,1
-22.4689936637872,-44.4464349746691,Motorista 28622,Resende,8,1
-27.5665104389183,-48.803329467772,Motorista 28623,São Pedro de Alcântara,6,2
-2.92699813842765,-41.7626166343677,Motorista 28624,Parnaíba,9,3
-3.12945127487174,-45.1642799377428,Motorista 28625,Viana,8,3
-8.11197638511634,-34.9857902526845,Motorista 28626,Jaboatão dos Guararapes,7,2
-9.89589214324922,-56.0758709907515,Motorista 28627,Alta Floresta,4,1
-23.4320247173303,-47.457761764525,Motorista 28628,Sorocaba,5,1
-16.9558632373805,-50.4400992393479,Motorista 28629,Paraúna,6,2
-4.25947666168201,-43.0232977867114,Motorista 28630,Coelho Neto,9,3
-7.50389814376809,-63.0410099029523,Motorista 28631,Humaitá,8,3
-11233,-38483,Motorista 28632,Nova Soure,5,2
-22.855909,-43.242037,Motorista 28633,Rio de Janeiro,6,1
-22.7410769462579,-47.3631978034959,Motorista 28634,Santa Bárbara d'Oeste,9,2
-19144,-40624,Motorista 28635,São Domingos do Norte,8,3
-20.8423519134515,-48.7918496131883,Motorista 28636,Cajobi,5,2
-19.0455937385554,-43.0423951148974,Motorista 28637,Dores de Guanhães,6,1
-28.2791090011588,-53.0530858039841,Motorista 28638,Carazinho,6,2
-7.17292428016642,-48.206634521483,Motorista 28639,Araguaína,6,3
-4.49926614761339,-38.9170503616322,Motorista 28640,Capistrano,6,2
-26484,-51991,Motorista 28641,Palmas,8,1
-15.823992490768,-43.0631232261645,Motorista 28642,Porteirinha,7,2
-24.9053406715386,-50.7779288291916,Motorista 28643,Ipiranga,5,3
-22.531274557113,-55.7153391838058,Motorista 28644,Ponta Porã,8,2
-19.7029709815973,-50.6866049766526,Motorista 28645,Carneirinho,4,1
-6.29589557647687,-35.2226829528798,Motorista 28646,Goianinha,5,2
-22.4089658260339,-42.9788160324084,Motorista 28647,Teresópolis,8,3
-7.10727453231791,-34.8682236671438,Motorista 28648,João Pessoa,5,3
-27.4915695190422,-53.6935544013961,Motorista 28649,Miraguaí,9,3
-13.2762479782101,-39.3915009498585,Motorista 28650,Valença,8,2
-2.57175564765923,-57.8654408454878,Motorista 28651,São Sebastião do Uatumã,7,1
-21.7781209945672,-48.5615229606614,Motorista 28652,Nova Europa,5,2
-21.3232934474939,-48.6335992813096,Motorista 28653,Cândido Rodrigues,8,3
-19.5774006843561,-46.9370269775377,Motorista 28654,Araxá,9,2
-19.930926561355,-44.4918823242175,Motorista 28655,Mateus Leme,6,1
-23.0493807792657,-45.5669975280749,Motorista 28656,Taubaté,2,2
-24.1595685482018,-52.4798870086655,Motorista 28657,Campo Mourão,8,3
-23.5399138927453,-50.3791809082017,Motorista 28658,Ribeirão do Pinhal,7,2
-4.31055665016162,-41.5173339843738,Motorista 28659,Pedro II,5,1
-7.84681320190407,-34.8767209053029,Motorista 28660,Igarassu,4,2
-25.554327964782,-49.3525600433335,Motorista 28661,Araucária,6,1
-5.66898822784407,-36.605565547942,Motorista 28662,Angicos,9,2
-22.1947216987603,-48.7783956527696,Motorista 28663,Boracéia,8,3
-5.19612550735459,-37.372977733611,Motorista 28664,Mossoró,5,1
-13.5284936428066,-48.2136726379381,Motorista 28665,Minaçu,4,2
-6.52992367744427,-38.2418632507313,Motorista 28666,Vieirópolis,5,3
-18.8330769538874,-41.891276836394,Motorista 28667,Governador Valadares,9,3
-9.31500077247593,-35.561671257018,Motorista 28668,São Luís do Quitunde,8,2
-9.29296374320957,-35.3972840309133,Motorista 28669,Passo de Camaragibe,5,1
-18.7815141677851,-42.3655557632434,Motorista 28670,Sardoá,6,1
-6.8899405002592,-38.5644149780262,Motorista 28671,Cajazeiras,8,2
-8.44263911247229,-38.8393092155445,Motorista 28672,Carnaubeira da Penha,5,3
-28.494189977645,-55.043585300444,Motorista 28673,Bossoroca,2,3
-29.6006333827964,-51.0795807838425,Motorista 28674,Dois Irmãos,6,2
-21.7856740951532,-54.5363473892196,Motorista 28675,Rio Brilhante,9,1
-19225,-40851,Motorista 28676,Pancas,8,1
-5.91754317283613,-50.3541827201829,Motorista 28677,Parauapebas,6,2
-10.053981542587,-67.7772116661052,Motorista 28678,Rio Branco,9,3
-5.19703745841965,-47.774927616118,Motorista 28679,Cidelândia,8,3
-9.48011755943271,-35.85847377777,Motorista 28680,Rio Largo,7,2
-21.2444686889642,-50.652465820311,Motorista 28681,Guararapes,4,1
-7.85889387130714,-42.8233766555774,Motorista 28682,Pajeú do Piauí,5,2
-22.6586472988122,-45.0136041641222,Motorista 28683,Cachoeira Paulista,6,3
-7.84256458282448,-35.2410721778859,Motorista 28684,Carpina,9,2
-6.1911942,-35.3578265,Motorista 28685,Brejinho,8,1
-28.6885964870445,-49.4028353691087,Motorista 28686,Criciúma,5,2
-4.23159241676318,-69.9290299415568,Motorista 28687,Tabatinga,6,3
-17.0047974586482,-46.0085749626146,Motorista 28688,Brasilândia de Minas,9,2
-6.37835741043072,-35.125629901885,Motorista 28689,Canguaretama,8,1
-28.4725069999687,-49.0139150619493,Motorista 28690,Tubarão,5,2
-9.4224286079404,-36.619427204131,Motorista 28691,Palmeira dos Índios,6,3
-22.5683104991906,-48.1629467010484,Motorista 28692,Santa Maria da Serra,6,2
-17.7635836601252,-48.6135363578782,Motorista 28693,Caldas Novas,6,1
-8.70117187499975,-35.5265021324147,Motorista 28694,Água Preta,6,2
-0.133413076400753,-67.0882272720317,Motorista 28695,São Gabriel da Cachoeira,8,3
-6.59403920173626,-35.0560855865468,Motorista 28696,Mataraca,7,3
-10.5439782142636,-40.1594924926746,Motorista 28697,Senhor do Bonfim,5,3
-1.67863368988032,-50.4747533798203,Motorista 28698,Breves,8,2
-23.6197042465203,-46.5545868873583,Motorista 28699,São Caetano do Sul,4,1
-5.51684260368331,-47.4467325210558,Motorista 28700,Imperatriz,5,2
-3.09627771377554,-59.6413421630842,Motorista 28701,Careiro da Várzea,8,3
-9.15514111518833,-36.0311865806569,Motorista 28702,União dos Palmares,5,2
-26.9401502609245,-48.9394569396958,Motorista 28703,Gaspar,9,1
-3.29693913459768,-60.4430866241438,Motorista 28704,Manacapuru,8,2
-7.16463088989237,-34.8347282409658,Motorista 28705,João Pessoa,7,3
-7.19826579093912,-34.8505854606618,Motorista 28706,João Pessoa,5,2
-22.3771762847894,-47.362854480742,Motorista 28707,Araras,8,1
-21575,-41911,Motorista 28708,Cambuci,9,2
-13.7495613098141,-39.7858071327198,Motorista 28709,Apuarema,6,3
-12.465770244598,-39.280650615691,Motorista 28710,Santo Estêvão,2,1
-7.20437049865702,-39.2764449119556,Motorista 28711,Juazeiro do Norte,8,2
-21.4616525173181,-45.2218079566942,Motorista 28712,Carmo da Cachoeira,7,3
-22.745411396026,-50.5744886398301,Motorista 28713,Tarumã,5,1
-5.13630151748642,-38.0964875221241,Motorista 28714,Limoeiro do Norte,4,2
-23.7478387355798,-46.3793206214891,Motorista 28715,Rio Grande da Serra,6,3
-6.66670560836773,-40.5165696144092,Motorista 28716,Aiuaba,9,3
-13.5225391387936,-39.9668669700611,Motorista 28717,Jaguaquara,8,2
-23.908363580703,-50.1347994804368,Motorista 28718,Pinhalão,5,1
-3.26510667800894,-44.6192550659167,Motorista 28719,Anajatuba,4,1
-9.14859652519199,-36.5919828414906,Motorista 28720,Bom Conselho,5,2
-22.825194,-43.360425,Motorista 28721,Rio de Janeiro,9,3
-8.62328052520727,-35.9090065956105,Motorista 28722,Lagoa dos Gatos,8,3
-1.32803678512569,-44.9948501586901,Motorista 28723,Cururupu,5,2
-21.604453325271,-55.1658082008346,Motorista 28724,Maracaju,6,1
-6.30909204483014,-39.4124221801746,Motorista 28725,Iguatu,8,1
-22.4835097789758,-41.9109749793994,Motorista 28726,Rio das Ostras,5,2
-7.87549,-35.4503,Motorista 28727,Limoeiro,2,3
-13.1806234752062,-39.4184103126947,Motorista 28728,Laje,6,3
-7.73888111114479,-35.2226614952077,Motorista 28729,Nazaré da Mata,9,2
-10.0809752941129,-39.5511460304249,Motorista 28730,Uauá,8,1
-9.73652601242037,-39.6286940574634,Motorista 28731,Uauá,6,2
-28.5289514064781,-54.1512894630416,Motorista 28732,Eugênio de Castro,9,3
-12.9734265804287,-38.4670615196217,Motorista 28733,Salvador,8,2
-28.5216665267936,-49.3223690986619,Motorista 28734,Urussanga,7,1
-4.58395957946764,-44.5868325233447,Motorista 28735,Pedreiras,4,2
-2.93584942817679,-41.1610937118518,Motorista 28736,Barroquinha,5,3
-18716,-39859,Motorista 28737,São Mateus,6,2
-9.80531930923434,-36.6197276115407,Motorista 28738,Arapiraca,9,1
-3.50212812423696,-40.6114983558643,Motorista 28739,Moraújo,8,2
-3.7654674053191,-49.6772575378404,Motorista 28740,Tucuruí,5,3
-4.74853992462144,-40.9328913688648,Motorista 28741,Poranga,6,2
-15.538530349731,-56.0710000991805,Motorista 28742,Cuiabá,9,1
2.81045079231254,-61.4834833145124,Motorista 28743,Mucajaí,8,2
-20074,-41124,Motorista 28744,Afonso Cláudio,5,3
-16.0689747333522,-47.9701066017137,Motorista 28745,Valparaíso de Goiás,6,3
-3.59979271888722,-39.4343948364246,Motorista 28746,Tururu,6,3
-16253,-47.95,Motorista 28747,Luziânia,6,2
-17.7298521995539,-49.0917849540696,Motorista 28748,Morrinhos,6,1
-4.95769858360276,-47.7463674545274,Motorista 28749,Açailândia,8,2
-23.6745071411126,-46.6867017745958,Motorista 28750,São Paulo,7,3
-17.3627865314479,-42.4584889411914,Motorista 28751,Minas Novas,5,2
-3.34616303443899,-39.4012427330006,Motorista 28752,Trairi,8,1
-7.51139760017373,-39.7257041931141,Motorista 28753,Exu,4,2
-4.25665497779834,-49.956893920897,Motorista 28754,Novo Repartimento,5,3
-23.1685459613793,-49.9793815612778,Motorista 28755,Jacarezinho,8,2
-18.1010699272151,-42.507584095,Motorista 28756,São Sebastião do Maranhão,5,1
-12.0357140189905,-45.7383914992027,Motorista 28757,Luís Eduardo Magalhães,9,2
-19.6485543251032,-43.2186698913562,Motorista 28758,Itabira,8,3
-3.56377601623525,-42.2530746459949,Motorista 28759,Luzilândia,7,1
-7.43398904800393,-35.726466178893,Motorista 28760,Itatuba,5,2
-24.642775,-53.132219,Motorista 28761,Anahy,8,3
-1.41237616538997,-45.775222778319,Motorista 28762,Godofredo Viana,9,1
-16.8094789981837,-49.3061470985398,Motorista 28763,Aparecida de Goiânia,6,2
-23.5190141201012,-46.3741064071642,Motorista 28764,Ferraz de Vasconcelos,2,3
-8.22092771530128,-40.9499716758716,Motorista 28765,Acauã,8,3
-19.7269177436823,-50.1791095733628,Motorista 28766,Iturama,7,2
-3.09510827064505,-44.9820184707629,Motorista 28767,Matinha,5,1
-2.47799634933464,-45.7938051223742,Motorista 28768,Santa Luzia do Paruá,4,1
-23.3027851581567,-46.7350244522081,Motorista 28769,Francisco Morato,6,2
-7.58097410202004,-38.8902068138111,Motorista 28770,Brejo Santo,9,3
-11.4816999435421,-37.4676060676564,Motorista 28771,Indiaroba,8,3
-28.1441938877098,-48.778116703032,Motorista 28772,Imaruí,5,2
-29.7328555583945,-51.1448764801011,Motorista 28773,São Leopoldo,4,1
-5.49587845802291,-46.9278860092149,Motorista 28774,Amarante do Maranhão,5,1
-22.2030580043786,-47.3885822296129,Motorista 28775,Leme,9,2
-19.4018769264216,-40.3244805335987,Motorista 28776,Linhares,8,3
-9.15844559669468,-36.0239338874806,Motorista 28777,União dos Palmares,5,3
-3.3912456035613,-44.3500256538378,Motorista 28778,Itapecuru Mirim,6,2
-16.1036181449885,-47.9272556304918,Motorista 28779,Cidade Ocidental,8,1
-10.7938206195828,-49.6241068840012,Motorista 28780,Lagoa da Confusão,5,2
-12.7179837226864,-38.3242392539967,Motorista 28781,Camaçari,2,3
-5.95848,-36.6563,Motorista 28782,Santana do Matos,6,2
-8.57649207115148,-36.8743872642506,Motorista 28783,Venturosa,9,1
-22.2493207454675,-45.7062149047838,Motorista 28784,Santa Rita do Sapucaí,8,2
-8.62669229507421,-42.1214103698718,Motorista 28785,Dom Inocêncio,6,3
-16.0965478420253,-47.9404306411729,Motorista 28786,Cidade Ocidental,9,2
-21.5447902679437,-42.1757841110217,Motorista 28787,Santo Antônio de Pádua,8,1
-8.102009296417,-43.6609554290759,Motorista 28788,Eliseu Martins,7,2
-6.6423511505125,-35.7960104942311,Motorista 28789,Cacimba de Dentro,4,3
-5.74151515960677,-39.6260762214649,Motorista 28790,Mombaça,5,2
-14.615668058395,-41.1252164840686,Motorista 28791,Anagé,6,1
-26.04,-50836,Motorista 28792,Paulo Frontin,9,2
-27.6562464237205,-54.7643351554855,Motorista 28793,Alecrim,8,3
-28.9565920829765,-52.5474143028244,Motorista 28794,Soledade,5,3
-7.14818358421305,-34.8773431777944,Motorista 28795,João Pessoa,6,3
-29.6665191650382,-51.1269378662095,Motorista 28796,Novo Hamburgo,9,2
-0.592145919799787,-47.585992813109,Motorista 28797,Maracanã,8,1
-21.463787555694,-43.0181050300586,Motorista 28798,Descoberto,5,2
-19.5818102359766,-46.9532489776598,Motorista 28799,Araxá,6,3
-5.13762116432175,-35.5727434158315,Motorista 28800,Touros,6,2
-30544,-52522,Motorista 28801,Encruzilhada do Sul,6,1
-3.88328075408924,-38.5113072395314,Motorista 28802,Fortaleza,6,2
-14.4316256046291,-41.7957043647754,Motorista 28803,Malhada de Pedras,8,3
-23.1207811832421,-46.5643501281725,Motorista 28804,Atibaia,7,2
-1.05086803436276,-46.7610740661608,Motorista 28805,Bragança,5,1
-16.461199522018,-54.671852588652,Motorista 28806,Rondonópolis,8,2
-20.2324068546289,-41.8496060371387,Motorista 28807,Martins Soares,4,3
-23.6806762218468,-46.6863369941698,Motorista 28808,São Paulo,5,1
-23548,-46636,Motorista 28809,São Paulo,8,2
-3.82341384887684,-60.3584361076337,Motorista 28810,Careiro,5,3
-22.3299586772912,-49.0794682502732,Motorista 28811,Bauru,9,1
-28.7193024158469,-51.9270515441879,Motorista 28812,Serafina Corrêa,8,2
-21.8783390521997,-45.7909083366381,Motorista 28813,Turvolândia,7,3
-18.0743873119349,-48.7620449066148,Motorista 28814,Água Limpa,5,3
-30.092416,-51.17604,Motorista 28815,Porto Alegre,8,2
-21.1683368682855,-48.6311960220323,Motorista 28816,Vista Alegre do Alto,9,1
-28.4759616851798,-48.9847970008836,Motorista 28817,Tubarão,6,1
-14.9513626098628,-57.6141500473006,Motorista 28818,Barra do Bugres,2,2
-16.8958890438075,-43.8679361343371,Motorista 28819,Montes Claros,8,3
-3.9627707004546,-45.6689000129686,Motorista 28820,Santa Luzia,7,3
-12.2359156608578,-38.9406967163075,Motorista 28821,Feira de Santana,5,2
-21.711612939834,-46.8375277519212,Motorista 28822,São Sebastião da Grama,4,1
-10.6196808814999,-37.2410988807667,Motorista 28823,Santa Rosa de Lima,6,1
-4.14509654045093,-45.0668191909777,Motorista 28824,Olho d'Água das Cunhãs,9,2
-4.05164837837207,-40.8916282653797,Motorista 28825,São Benedito,8,3
